corpus,config,kem,replicate,seed,file,extension,family,route,size_bytes,payload_bytes,cipher_bytes,entropy_bits_per_byte,t_io_ms,t_entropy_ms,t_compress_ms,t_kem_keygen_ms,t_kem_encaps_ms,t_kem_decaps_ms,t_kdf_ms,t_aes_encrypt_ms,t_aes_decrypt_ms,t_total_ms,verified,timestamp
D2,B,python,0,20260801,d2_001656.log,.log,low,none,108444,108444,108460,5.143,0.4587,0.0002,0.0004,4.4438,5.4953,7.2582,0.0349,0.034,0.0,20.3024,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001657.log,.log,low,none,99536,99536,99552,5.1485,0.3985,0.0002,0.0007,4.4214,5.5239,7.3785,0.0506,0.0372,0.0,20.4334,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001658.log,.log,low,none,406949,406949,406965,5.147,0.7616,0.0003,0.0004,4.4759,5.5187,7.2654,0.056,0.1092,0.0,20.8222,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001659.log,.log,low,none,167943,167943,167959,5.1504,0.4079,0.0001,0.0005,4.4077,5.5903,7.2674,0.0292,0.0443,0.0,21.9577,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001660.log,.log,low,none,535285,535285,535301,5.1521,0.7717,0.0002,0.0004,4.4195,5.6028,7.2481,0.0385,0.1394,0.0,20.8144,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001661.log,.log,low,none,263226,263226,263242,5.146,0.6958,0.0003,0.0005,4.4126,5.567,7.238,0.0351,0.0684,0.0,20.6188,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001662.log,.log,low,none,279439,279439,279455,5.1401,0.4912,0.0005,0.0004,4.4234,5.5512,7.2753,0.0337,0.0808,0.0,20.4359,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001663.log,.log,low,none,564853,564853,564869,5.1525,0.7243,0.0003,0.0005,4.3838,5.5724,7.256,0.0367,0.1529,0.0,20.717,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001664.log,.log,low,none,594118,594118,594134,5.149,0.8132,0.0003,0.0008,4.4057,5.5706,7.2917,0.0324,0.1501,0.0,20.8579,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001665.log,.log,low,none,203390,203390,203406,5.1494,0.4562,0.0003,0.0004,4.4579,5.5546,7.28,0.0467,0.058,0.0,20.4438,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001666.log,.log,low,none,246168,246168,246184,5.1513,0.5884,0.0004,0.0004,4.4262,5.5256,7.2472,0.036,0.066,0.0,20.4984,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001667.log,.log,low,none,277696,277696,277712,5.1449,0.5356,0.0003,0.0004,4.495,5.5164,7.2702,0.0278,0.0672,0.0,20.5007,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001668.log,.log,low,none,552454,552454,552470,5.1485,0.7779,0.0003,0.0004,4.4922,5.5313,7.3303,0.049,0.1542,0.0,21.0164,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001669.log,.log,low,none,226902,226902,226918,5.1447,0.5717,0.0004,0.0004,4.4385,5.5241,7.3338,0.0264,0.0569,0.0,20.609,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001670.log,.log,low,none,552185,552185,552201,5.1513,0.7236,0.0003,0.0003,4.4845,5.5166,7.2474,0.041,0.1417,0.0,20.7619,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001671.log,.log,low,none,630879,630879,630895,5.1467,0.8414,0.0003,0.0004,4.4605,5.5505,7.3968,0.0419,0.2067,0.0,21.1133,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001672.log,.log,low,none,508198,508198,508214,5.1489,1.0077,0.0003,0.0004,4.4091,5.5064,7.2313,0.0359,0.3117,0.0,21.112,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001673.log,.log,low,none,483106,483106,483122,5.1483,0.6337,0.0003,0.0004,4.4284,5.5452,7.214,0.0354,0.1216,0.0,20.5995,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001674.log,.log,low,none,398322,398322,398338,5.1458,0.6203,0.0002,0.0005,4.3704,6.3485,7.3557,0.044,0.1018,0.0,21.6311,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001675.log,.log,low,none,158623,158623,158639,5.1453,0.4925,0.0004,0.0005,4.379,5.5451,7.1825,0.0242,0.0407,0.0,20.2737,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001676.log,.log,low,none,411847,411847,411863,5.1489,0.6146,0.0002,0.0006,4.4371,5.5484,7.27,0.0289,0.1041,0.0,20.6292,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001677.log,.log,low,none,117073,117073,117089,5.1454,0.4407,0.0002,0.0003,4.3636,5.5638,7.2605,0.0254,0.0352,0.0,20.2837,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001678.log,.log,low,none,144752,144752,144768,5.1433,0.5465,0.0003,0.0003,4.4582,5.5374,7.2498,0.0362,0.0499,0.0,20.4847,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001679.log,.log,low,none,529783,529783,529799,5.1446,0.6374,0.0003,0.0004,4.3678,5.5653,7.3346,0.0313,0.1595,0.0,20.7101,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001680.log,.log,low,none,41249,41249,41265,5.1466,0.2775,0.0003,0.0007,4.4122,5.5587,7.2691,0.0322,0.0159,0.0,19.1995,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001681.log,.log,low,none,391392,391392,391408,5.1453,0.5493,0.0004,0.0003,4.413,5.5389,7.2887,0.0339,0.0964,0.0,20.5235,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001682.log,.log,low,none,53143,53143,53159,5.1468,0.355,0.0003,0.0006,4.3911,5.5713,7.2358,0.0244,0.0177,0.0,19.7027,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001683.log,.log,low,none,578965,578965,578981,5.1431,0.9349,0.0002,0.0003,4.3557,5.5393,7.2299,0.028,0.2018,0.0,20.8675,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001684.log,.log,low,none,629308,629308,629324,5.1477,0.914,0.0002,0.0005,4.3689,5.5714,10.8736,0.0456,0.2893,0.0,25.9267,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001685.log,.log,low,none,53853,53853,53869,5.1488,0.4176,0.0003,0.0004,4.4631,5.5147,7.2148,0.0451,0.0189,0.0,19.8055,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001686.log,.log,low,none,168295,168295,168311,5.1476,0.4798,0.0002,0.0003,4.3942,5.5825,7.3028,0.0472,0.0533,0.0,20.4942,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001687.log,.log,low,none,271083,271083,271099,5.1493,0.6046,0.0003,0.0007,4.3838,5.5296,7.2275,0.0465,0.0749,0.0,20.4885,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001688.log,.log,low,none,613553,613553,613569,5.1516,1.0988,0.0003,0.0004,4.4611,5.4997,7.1928,0.0422,0.1577,0.0,21.0596,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001689.log,.log,low,none,369355,369355,369371,5.1448,0.7049,0.0003,0.0004,4.4312,5.5165,7.2032,0.0432,0.0988,0.0,20.6011,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001690.log,.log,low,none,242373,242373,242389,5.1505,0.5377,0.0003,0.0007,4.4175,5.4732,7.2296,0.0307,0.0612,0.0,20.3445,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001691.log,.log,low,none,421805,421805,421821,5.145,0.6682,0.0003,0.0003,4.3912,5.5048,7.1765,0.0328,0.1156,0.0,20.4723,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001692.log,.log,low,none,366896,366896,366912,5.1494,0.6724,0.0005,0.0003,4.3671,5.4913,7.1997,0.0303,0.0881,0.0,20.4355,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001693.log,.log,low,none,547597,547597,547613,5.1437,0.8368,0.0003,0.0003,4.3814,5.533,7.1876,0.0292,0.1341,0.0,20.7027,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001694.log,.log,low,none,399497,399497,399513,5.1419,0.7922,0.0005,0.0004,4.5362,5.5327,7.2424,0.0601,0.1091,0.0,20.8923,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001695.log,.log,low,none,142134,142134,142150,5.1493,0.4748,0.0004,0.0004,4.4152,5.7327,7.2546,0.0521,0.0466,0.0,20.633,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001696.log,.log,low,none,362145,362145,362161,5.1498,0.6874,0.0003,0.0004,4.4867,5.5102,7.3753,0.0519,0.1019,0.0,20.8494,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001697.log,.log,low,none,234268,234268,234284,5.1483,0.5466,0.0003,0.0004,4.5019,5.6166,7.3481,0.0497,0.0685,0.0,20.7281,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001698.log,.log,low,none,609498,609498,609514,5.1461,0.8907,0.0003,0.0004,4.4587,5.5171,7.2576,0.0531,0.1822,0.0,21.0178,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001699.log,.log,low,none,341208,341208,341224,5.1492,0.6844,0.0003,0.0008,4.3897,5.5338,7.2621,0.0496,0.1066,0.0794,20.7518,ok,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001700.log,.log,low,none,508638,508638,508654,5.1498,0.8245,0.0003,0.0003,4.4364,5.485,7.1691,0.0388,0.1279,0.0,20.6918,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001701.log,.log,low,none,436419,436419,436435,5.1479,0.7037,0.0006,0.0004,4.3462,5.5036,7.2348,0.0316,0.1075,0.0,20.5533,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001702.log,.log,low,none,307645,307645,307661,5.1501,0.5134,0.0003,0.0005,4.3692,5.4619,7.1671,0.0316,0.0799,0.0,20.2354,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001703.log,.log,low,none,254431,254431,254447,5.1495,0.4958,0.0003,0.0008,4.3758,5.4754,7.2433,0.0389,0.0744,0.0,20.3449,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001704.log,.log,low,none,540117,540117,540133,5.1507,0.7845,0.0005,0.0004,4.3986,5.5672,7.2688,0.0474,0.1501,0.0,20.8681,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001705.log,.log,low,none,204519,204519,204535,5.1417,0.5512,0.0002,0.0006,4.5816,5.5482,7.213,0.0503,0.0605,0.0,20.6343,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001706.log,.log,low,none,300867,300867,300883,5.1475,0.5728,0.0003,0.0004,4.4257,5.5218,7.1942,0.0362,0.0866,0.0,20.4711,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001707.log,.log,low,none,164196,164196,164212,5.1436,0.5461,0.0003,0.0005,4.4355,7.0624,7.1868,0.0407,0.0493,0.0,22.046,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001708.log,.log,low,none,113276,113276,113292,5.1513,0.4258,0.0005,0.0005,4.3605,5.4992,7.2181,0.0249,0.0308,0.0,20.147,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001709.log,.log,low,none,483535,483535,483551,5.148,0.747,0.0003,0.0003,4.3431,5.5451,7.1578,0.034,0.1253,0.0,20.536,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001710.log,.log,low,none,388401,388401,388417,5.1474,0.7196,0.0003,0.0004,4.3722,5.4473,7.1767,0.0302,0.0965,0.0,20.4202,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001711.log,.log,low,none,430165,430165,430181,5.1446,0.9595,0.0004,0.0004,4.3433,5.4747,7.2281,0.0312,0.1046,0.0,20.731,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001712.log,.log,low,none,499796,499796,499812,5.1526,0.8042,0.0003,0.0004,4.3762,5.5383,7.2349,0.0346,0.1283,0.0,20.7471,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001713.log,.log,low,none,347096,347096,347112,5.1461,0.639,0.0002,0.0004,4.3653,5.5863,7.1962,0.0327,0.09,0.0,20.4977,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001714.log,.log,low,none,404352,404352,404368,5.1399,0.5756,0.0002,0.0004,4.5196,5.5217,7.1942,0.0326,0.1061,0.0,20.5398,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001715.log,.log,low,none,572521,572521,572537,5.1484,0.7251,0.0003,0.0007,4.349,5.524,7.1687,0.0407,0.148,0.0,20.546,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001716.log,.log,low,none,293000,293000,293016,5.1495,0.5758,0.0003,0.0004,4.3412,5.443,7.1532,0.0413,0.0792,0.0,20.2361,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001717.log,.log,low,none,433678,433678,433694,5.146,0.8312,0.0005,0.0004,4.3627,6.2581,7.3039,0.0486,0.1179,0.0,21.5755,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001718.log,.log,low,none,546608,546608,546624,5.1475,0.9009,0.0004,0.0008,4.4179,5.5387,7.1743,0.0388,0.1483,0.0,20.801,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001719.log,.log,low,none,386284,386284,386300,5.1457,0.5945,0.0002,0.0004,4.3475,5.5778,7.2253,0.037,0.0955,0.0,20.4765,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001720.log,.log,low,none,308661,308661,308677,5.1475,0.5963,0.0002,0.0004,4.4807,5.5152,7.2111,0.0479,0.0943,0.0,20.5377,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001721.log,.log,low,none,183196,183196,183212,5.1483,0.4437,0.0003,0.0005,4.3514,5.4966,7.2544,0.0488,0.0553,0.0,20.2756,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001722.log,.log,low,none,33120,33120,33136,5.1487,0.3591,0.0003,0.0005,4.3791,5.4772,7.2555,0.0313,0.013,0.0,18.8032,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001723.log,.log,low,none,64777,64777,64793,5.1472,0.4029,0.0002,0.0006,4.3921,5.487,7.1872,0.0331,0.0237,0.0,20.0977,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001724.log,.log,low,none,497529,497529,497545,5.145,0.6379,0.0002,0.0004,4.3547,5.4962,7.1921,0.032,0.1286,0.0,20.4338,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001725.log,.log,low,none,365044,365044,365060,5.1437,0.5367,0.0002,0.0004,4.4223,5.4954,7.196,0.0247,0.0945,0.0,20.3268,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001726.log,.log,low,none,359290,359290,359306,5.1489,0.6861,0.0002,0.0004,4.3529,5.5738,7.5348,0.0506,0.0974,0.0,20.9126,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001727.log,.log,low,none,122585,122585,122601,5.1454,0.6089,0.0002,0.0006,4.3481,5.5176,7.1726,0.0248,0.0329,0.0,20.2938,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001728.log,.log,low,none,199627,199627,199643,5.1437,0.4077,0.0005,0.0003,4.4576,5.4637,7.215,0.0291,0.0527,0.0,20.2341,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001729.log,.log,low,none,431270,431270,431286,5.1488,0.7367,0.0005,0.0004,4.4067,5.5072,7.2423,0.051,0.1152,0.0,20.6533,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001730.log,.log,low,none,471946,471946,471962,5.1483,0.8179,0.0002,0.0004,4.3433,5.5962,7.1899,0.0274,0.1147,0.0,20.666,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001731.log,.log,low,none,305681,305681,305697,5.1435,0.5433,0.0002,0.0004,4.3439,5.5592,7.2044,0.0395,0.0812,0.0,20.3557,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001732.log,.log,low,none,212636,212636,212652,5.1479,0.4445,0.0007,0.0004,4.4032,5.9436,7.1746,0.0446,0.0582,0.0,20.7096,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001733.log,.log,low,none,426693,426693,426709,5.1559,0.82,0.0002,0.0004,4.3663,5.4983,7.1708,0.0378,0.1083,0.0,20.5779,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001734.log,.log,low,none,172018,172018,172034,5.146,0.4027,0.0003,0.0004,4.3501,5.4623,7.1992,0.0335,0.048,0.0,20.1589,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001735.log,.log,low,none,157416,157416,157432,5.1477,0.4416,0.0003,0.0007,4.3681,5.474,7.1736,0.029,0.0482,0.0,20.1389,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001736.log,.log,low,none,336485,336485,336501,5.1471,0.5977,0.0003,0.0003,4.3772,5.7592,7.2269,0.045,0.092,0.0,20.7121,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001737.log,.log,low,none,164844,164844,164860,5.1458,0.5348,0.0003,0.0005,4.422,5.483,7.2352,0.0445,0.0492,0.0,20.3779,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001738.log,.log,low,none,589083,589083,589099,5.147,0.7689,0.0003,0.0004,4.4248,5.4906,7.2453,0.0348,0.152,0.0,20.7548,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001739.log,.log,low,none,513230,513230,513246,5.1438,0.7872,0.0002,0.0005,4.3467,5.5255,7.2125,0.044,0.1417,0.0,20.67,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001740.log,.log,low,none,134504,134504,134520,5.1484,0.4269,0.0003,0.0004,4.3823,5.4916,7.2612,0.0388,0.0396,0.0,20.2976,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001741.log,.log,low,none,20500,20500,20516,5.1405,0.3187,0.0003,0.0006,4.381,5.4826,7.1503,0.0443,0.0136,0.0,18.2179,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001742.log,.log,low,none,191990,191990,192006,5.1425,0.46,0.0002,0.0004,4.3904,5.4816,7.1732,0.0508,0.0529,0.0,20.3347,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001743.log,.log,low,none,298247,298247,298263,5.1465,0.4802,0.0002,0.0007,4.6211,5.486,7.2232,0.032,0.0782,0.0,20.4856,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001744.log,.log,low,none,378777,378777,378793,5.1421,0.5549,0.0002,0.0004,4.4266,5.5111,7.2406,0.0328,0.1078,0.0,20.4765,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001745.log,.log,low,none,478742,478742,478758,5.1499,0.6462,0.0002,0.0006,4.3725,5.5013,7.2493,0.0417,0.1247,0.0,20.5575,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001746.log,.log,low,none,407133,407133,407149,5.1485,0.6658,0.0002,0.0005,4.4195,5.5217,7.2618,0.038,0.1074,0.0,20.6238,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001747.log,.log,low,none,171386,171386,171402,5.1456,0.4575,0.0005,0.0004,4.3439,5.5306,7.2461,0.0305,0.0444,0.0,20.2245,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001748.log,.log,low,none,654369,654369,654385,5.1517,0.7357,0.0002,0.0004,4.3551,5.5216,7.2297,0.0371,0.2029,0.0,20.6725,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001749.log,.log,low,none,505253,505253,505269,5.1541,0.8448,0.0003,0.0004,4.3732,5.4746,7.1794,0.0399,0.326,0.0,20.8196,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001750.log,.log,low,none,330347,330347,330363,5.1522,0.6521,0.0003,0.0004,4.3792,5.491,7.3498,0.0299,0.0857,0.0,20.5872,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001751.log,.log,low,none,232381,232381,232397,5.1502,0.4907,0.0003,0.0007,4.3621,5.4766,7.1697,0.0315,0.059,0.0,20.1568,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001752.log,.log,low,none,340976,340976,340992,5.1468,0.4374,0.0005,0.0005,4.4005,5.5157,7.2474,0.0275,0.0849,0.0,20.307,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001753.log,.log,low,none,404121,404121,404137,5.152,0.5452,0.0003,0.0004,4.3686,5.5913,7.2693,0.0263,0.1023,0.0,20.476,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001754.log,.log,low,none,216006,216006,216022,5.1494,0.4067,0.0002,0.0004,4.4319,5.4879,7.3049,0.0552,0.0635,0.0,20.3561,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001755.log,.log,low,none,654748,654748,654764,5.1472,1.0285,0.0003,0.0005,4.3891,5.4898,8.8728,0.0472,0.3116,0.0,22.7602,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001756.log,.log,low,none,11894,11894,11910,5.1317,0.3409,0.0003,0.0006,4.4024,5.5143,7.2093,0.0429,0.0104,0.0,17.974,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001757.log,.log,low,none,232637,232637,232653,5.1506,0.5733,0.0002,0.0004,4.3495,5.4855,7.2599,0.0324,0.1587,0.0,20.4537,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001758.log,.log,low,none,376783,376783,376799,5.1457,0.5486,0.0003,0.0004,4.3899,5.5209,7.1819,0.0288,0.2063,0.0,20.4633,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001759.log,.log,low,none,344706,344706,344722,5.1467,0.5413,0.0002,0.0004,4.3431,5.5048,7.1863,0.0368,0.0906,0.0,20.2628,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001760.log,.log,low,none,51019,51019,51035,5.1514,0.2862,0.0002,0.0004,4.3553,5.5145,7.194,0.0396,0.0202,0.0,19.4471,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001761.log,.log,low,none,225166,225166,225182,5.1443,0.6066,0.0003,0.0007,4.3709,5.4849,7.2042,0.0403,0.0633,0.0,20.3578,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001762.log,.log,low,none,432585,432585,432601,5.1417,0.7226,0.0003,0.0004,4.3499,5.549,7.1646,0.0345,0.1622,0.0,20.5759,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001763.log,.log,low,none,10243,10243,10259,5.1434,0.2987,0.0003,0.0007,4.3549,5.4935,7.1859,0.0273,0.0076,0.0,17.7451,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001764.log,.log,low,none,497666,497666,497682,5.1434,0.6793,0.0003,0.0003,4.351,5.5511,7.303,0.0331,0.1977,0.0,20.7177,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001765.log,.log,low,none,632217,632217,632233,5.1527,0.8124,0.0003,0.0003,4.3648,5.5269,7.5532,0.0464,0.3962,0.0,21.4377,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001766.log,.log,low,none,498812,498812,498828,5.1481,0.8581,0.0005,0.0003,4.4025,5.5606,7.2092,0.0374,0.3005,0.0,21.0126,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001767.log,.log,low,none,174818,174818,174834,5.1499,0.5179,0.0006,0.0004,4.412,5.5843,7.265,0.0489,0.0586,0.0,20.4967,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001768.log,.log,low,none,623317,623317,623333,5.1475,0.9058,0.0004,0.0004,4.4156,5.5443,7.3209,0.0326,0.2611,0.0,21.0996,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001769.log,.log,low,none,412081,412081,412097,5.1442,0.7912,0.0003,0.0006,4.3691,5.5167,7.2316,0.0358,0.25,0.0,20.7607,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001770.log,.log,low,none,110766,110766,110782,5.1501,0.4327,0.0002,0.0004,4.3449,5.5441,7.2652,0.0292,0.031,0.0,20.2135,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001771.log,.log,low,none,83944,83944,83960,5.1424,0.3252,0.0003,0.0004,4.3602,5.5242,7.2133,0.0355,0.0267,0.0,20.055,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001772.log,.log,low,none,369230,369230,369246,5.1506,0.6125,0.0006,0.0004,4.3781,5.5354,7.2221,0.0257,0.0891,0.0,20.496,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001773.log,.log,low,none,605837,605837,605853,5.1503,0.8371,0.0003,0.0004,4.3589,5.5301,7.2117,0.0278,0.298,0.0,20.8504,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001774.log,.log,low,none,655790,655790,655806,5.1423,1.0198,0.0003,0.0005,4.442,5.5902,7.2596,0.0431,0.4241,0.0,21.3517,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001775.log,.log,low,none,575724,575724,575740,5.1444,0.9242,0.0006,0.0004,4.4339,5.5804,7.2827,0.0371,0.3552,0.0,21.1997,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001776.log,.log,low,none,212237,212237,212253,5.1508,0.5585,0.0003,0.0004,4.4011,5.5074,7.2891,0.036,0.0655,0.0,20.4512,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001777.log,.log,low,none,237357,237357,237373,5.1427,0.5433,0.0003,0.0003,4.4902,5.4723,7.2305,0.0283,0.0587,0.0,20.4649,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001778.log,.log,low,none,142262,142262,142278,5.1471,0.3831,0.0003,0.0004,4.3875,5.4888,7.1936,0.0313,0.0382,0.0,20.0828,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001779.log,.log,low,none,391767,391767,391783,5.15,0.6848,0.0003,0.0004,4.4287,5.4878,7.2729,0.0318,0.0969,0.0,20.5753,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001780.log,.log,low,none,84315,84315,84331,5.1437,0.372,0.0002,0.0006,4.4313,5.468,7.6874,0.0268,0.0239,0.0,20.5882,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001781.log,.log,low,none,128151,128151,128167,5.1485,0.4702,0.0002,0.0003,4.426,5.5408,7.2147,0.0272,0.0343,0.0,20.5195,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001782.log,.log,low,none,303069,303069,303085,5.1466,0.6311,0.0002,0.0006,7.4678,8.5473,12.8784,0.0567,0.1146,0.0,34.0654,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001783.log,.log,low,none,571391,571391,571407,5.1432,0.8697,0.0004,0.0008,7.645,9.8021,8.6558,0.0557,0.1516,0.0,29.8302,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001784.log,.log,low,none,626980,626980,626996,5.1449,0.8684,0.0004,0.0004,4.5321,5.7322,7.6722,0.0527,0.2087,0.0,21.8912,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001785.log,.log,low,none,216389,216389,216405,5.1463,0.5007,0.0005,0.0005,4.5489,5.62,7.8326,0.0605,0.065,0.0,21.272,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001786.log,.log,low,none,54619,54619,54635,5.1483,0.4215,0.0003,0.0005,4.5856,5.6256,7.3926,0.0516,0.0283,0.0,20.5721,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_001787.log,.log,low,none,351282,351282,351298,5.1442,0.7614,0.0006,0.0004,4.6885,5.7981,7.3678,0.0566,0.0947,0.0,21.4158,,2026-08-13T11:25:05
