corpus,config,kem,replicate,seed,file,extension,family,route,size_bytes,payload_bytes,cipher_bytes,entropy_bits_per_byte,t_io_ms,t_entropy_ms,t_compress_ms,t_kem_keygen_ms,t_kem_encaps_ms,t_kem_decaps_ms,t_kdf_ms,t_aes_encrypt_ms,t_aes_decrypt_ms,t_total_ms,verified,timestamp
D3,B,python,0,20260801,d3_000290.bin,.bin,high,none,18903507,18903507,18903523,7.9972,10.3746,0.0004,0.0009,4.6034,6.5824,7.2838,0.0515,5.0958,0.0,36.0888,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000291.bin,.bin,high,none,54921842,54921842,54921858,7.997,30.0568,0.0006,0.0005,4.626,5.6111,7.7277,0.0623,33.8561,0.0,84.3338,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000292.bin,.bin,high,none,35924572,35924572,35924588,7.9977,20.5241,0.0006,0.0005,4.6128,6.1963,7.2896,0.0529,21.9371,0.0,62.7041,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000293.bin,.bin,high,none,70226583,70226583,70226599,7.9973,41.7036,0.0007,0.0005,4.5362,5.5683,7.936,0.0514,41.8405,0.0,103.733,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000294.bin,.bin,high,none,59186451,59186451,59186467,7.9971,31.7817,0.0004,0.0005,4.5408,5.6287,7.9608,0.0506,36.185,0.0,88.1988,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000295.bin,.bin,high,none,68991529,68991529,68991545,7.9973,38.3957,0.0004,0.0005,4.5345,5.5305,7.9631,0.0548,41.2177,0.0,99.7869,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000296.bin,.bin,high,none,32357761,32357761,32357777,7.9978,17.6513,0.0004,0.0005,4.5546,5.5735,7.277,0.0539,9.3528,0.0,47.14,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000297.bin,.bin,high,none,81336864,81336864,81336880,7.9971,45.9677,0.0004,0.0007,4.6268,5.6416,7.911,0.0602,48.8324,0.0,115.1733,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000298.bin,.bin,high,none,60603823,60603823,60603839,7.9976,33.4725,0.0003,0.0006,4.5288,6.1952,7.244,0.0512,36.517,0.0,90.0886,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000299.bin,.bin,high,none,33730612,33730612,33730628,7.9972,18.8222,0.0004,0.0009,4.5345,5.5344,7.3242,0.063,20.488,19.8359,81.5023,ok,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000300.bin,.bin,high,none,67504508,67504508,67504524,7.9975,39.2016,0.0004,0.0006,4.489,5.5398,8.8506,0.0505,39.9825,0.0,100.1715,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000301.bin,.bin,high,none,29630313,29630313,29630329,7.9971,16.5355,0.0004,0.0008,4.893,5.4934,7.2506,0.0503,7.9755,0.0,44.2501,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000302.bin,.bin,high,none,76203260,76203260,76203276,7.9972,41.8339,0.0004,0.0006,4.487,5.5643,7.2226,0.049,45.7286,0.0,106.9543,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000303.bin,.bin,high,none,27081994,27081994,27082010,7.997,14.671,0.0006,0.0007,4.5192,6.6297,7.2649,0.0605,7.5987,0.0,42.8437,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000304.bin,.bin,high,none,81309861,81309861,81309877,7.9971,45.6134,0.0003,0.0006,4.4991,5.5471,7.2435,0.0532,49.0017,0.0,114.0894,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000305.bin,.bin,high,none,19718008,19718008,19718024,7.9972,10.7958,0.0003,0.0005,4.4865,6.2034,7.2978,0.0479,5.1736,0.0,36.0656,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000306.bin,.bin,high,none,21781566,21781566,21781582,7.9974,12.4295,0.0004,0.0006,4.5334,5.5521,7.2687,0.0507,6.0323,0.0,37.91,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000307.bin,.bin,high,none,28882842,28882842,28882858,7.997,15.932,0.0004,0.0005,4.5519,5.5729,7.7641,0.0533,7.7121,0.0,43.673,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000308.bin,.bin,high,none,34515150,34515150,34515166,7.997,19.1658,0.0007,0.0004,4.5299,5.5764,7.2831,0.0469,22.1432,0.0,60.8522,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000309.bin,.bin,high,none,52992732,52992732,52992748,7.9971,28.3697,0.0004,0.0004,4.6488,5.599,7.3435,0.0501,31.9435,0.0,80.0353,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000310.bin,.bin,high,none,45486279,45486279,45486295,7.997,24.6241,0.0005,0.0005,4.5865,5.6418,7.3747,0.0522,27.5158,0.0,71.8704,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000311.bin,.bin,high,none,53721917,53721917,53721933,7.9974,29.5373,0.0003,0.0005,4.5589,5.5409,7.3171,0.0485,32.5384,0.0,81.627,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000312.bin,.bin,high,none,54198642,54198642,54198658,7.9969,29.608,0.0004,0.0006,4.5423,5.5237,7.256,0.0514,32.8104,0.0,81.8554,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000313.bin,.bin,high,none,70666195,70666195,70666211,7.9977,40.8333,0.0006,0.0008,6.4101,6.8494,7.4844,0.0586,42.1707,0.0,105.913,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000314.bin,.bin,high,none,60700694,60700694,60700710,7.9974,33.6346,0.0006,0.0005,4.5264,5.5298,7.2201,0.051,37.055,0.0,90.0711,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000315.bin,.bin,high,none,21535104,21535104,21535120,7.9971,12.8459,0.0006,0.0008,6.6619,5.5845,7.239,0.0513,6.0257,0.0,40.4762,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000316.bin,.bin,high,none,74984345,74984345,74984361,7.9971,45.5892,0.0005,0.0005,4.4903,5.5268,7.2441,0.0522,44.6287,0.0,109.5916,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000317.bin,.bin,high,none,38072630,38072630,38072646,7.9972,20.9548,0.0004,0.0008,4.5164,5.5526,7.3121,0.0582,23.6933,0.0,64.1924,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000318.bin,.bin,high,none,52687249,52687249,52687265,7.9965,29.7237,0.0009,0.0004,4.5775,5.5866,7.3278,0.0534,32.1308,0.0,81.488,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000319.bin,.bin,high,none,63355843,63355843,63355859,7.9974,35.8232,0.0004,0.0003,4.511,5.5789,7.2505,0.053,38.7022,0.0,94.0169,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000320.bin,.bin,high,none,63606886,63606886,63606902,7.9974,34.5034,0.0004,0.0005,4.5166,5.5478,7.2437,0.0551,38.7731,0.0,92.7473,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000321.bin,.bin,high,none,32616919,32616919,32616935,7.9975,18.1045,0.0007,0.0004,4.5269,5.6306,7.9144,0.0514,9.1184,0.0,47.4464,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000322.bin,.bin,high,none,81674690,81674690,81674706,7.9975,49.0445,0.0003,0.0006,5.0282,5.6173,7.2097,0.0506,49.976,0.0,119.2559,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000323.bin,.bin,high,none,34941350,34941350,34941366,7.997,20.0724,0.0007,0.0004,4.5455,5.5956,7.3078,0.0519,20.9687,0.0,60.6096,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000324.bin,.bin,high,none,67654087,67654087,67654103,7.9974,40.923,0.0005,0.0008,4.5581,5.5785,7.3137,0.0645,40.2431,0.0,100.7609,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000325.bin,.bin,high,none,24607422,24607422,24607438,7.9972,13.8746,0.0005,0.0006,5.1044,5.5747,7.3591,0.0529,6.6697,0.0,40.6962,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000326.bin,.bin,high,none,34820904,34820904,34820920,7.9972,19.3926,0.0004,0.0008,4.4816,5.5406,7.2622,0.0512,21.2598,0.0,60.031,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000327.bin,.bin,high,none,52017810,52017810,52017826,7.9975,28.4596,0.0006,0.0005,4.5513,5.6015,7.8929,0.0511,31.8469,0.0,80.4423,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000328.bin,.bin,high,none,65116771,65116771,65116787,7.9975,35.5152,0.0004,0.0006,4.4756,5.5232,7.2195,0.0523,40.6675,0.0,95.5434,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000329.bin,.bin,high,none,51861800,51861800,51861816,7.9971,28.6897,0.0004,0.0007,4.5558,5.6285,7.2559,0.0504,32.3243,0.0,80.7467,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000330.bin,.bin,high,none,25059162,25059162,25059178,7.9968,13.766,0.0004,0.0005,4.5182,5.6731,7.2656,0.048,6.8504,0.0,40.17,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000331.bin,.bin,high,none,47500183,47500183,47500199,7.9968,25.9524,0.0004,0.0005,4.5034,5.5337,7.1763,0.0493,28.5817,0.0,73.8648,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000332.bin,.bin,high,none,69131590,69131590,69131606,7.9968,42.8615,0.0004,0.0009,4.5515,5.5491,7.155,0.0499,40.7437,0.0,102.9846,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000333.bin,.bin,high,none,64938656,64938656,64938672,7.9968,34.6825,0.0008,0.0005,4.5071,5.4967,7.2083,0.0539,39.4688,0.0,93.5564,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000334.bin,.bin,high,none,70691960,70691960,70691976,7.9972,40.9565,0.0004,0.0006,4.6016,5.4943,7.1959,0.0477,41.6949,0.0,102.0872,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000335.bin,.bin,high,none,79790621,79790621,79790637,7.9974,45.5869,0.0003,0.0006,4.4452,5.494,7.268,0.0499,47.1353,0.0,112.031,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000336.bin,.bin,high,none,58486729,58486729,58486745,7.9971,31.4952,0.0004,0.0005,4.497,5.5232,7.1981,0.0527,35.27,0.0,86.0998,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000337.bin,.bin,high,none,29246390,29246390,29246406,7.9971,16.7703,0.0004,0.0007,4.5629,5.5553,7.298,0.0485,7.731,0.0,44.0352,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000338.bin,.bin,high,none,33484376,33484376,33484392,7.9966,18.4921,0.0006,0.0005,4.5478,5.4744,7.2262,0.0513,20.1249,0.0,57.9842,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000339.bin,.bin,high,none,53440904,53440904,53440920,7.9976,28.8124,0.0004,0.0005,4.5199,5.4773,7.2578,0.0496,32.217,0.0,80.4238,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000340.bin,.bin,high,none,30879268,30879268,30879284,7.9973,16.8462,0.0004,0.0005,4.4717,5.4896,7.2657,0.0482,8.5294,0.0,44.7102,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000341.bin,.bin,high,none,79844903,79844903,79844919,7.9972,45.2277,0.0006,0.0006,4.4898,5.5244,7.4489,0.0505,46.8968,0.0,111.6924,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000342.bin,.bin,high,none,63759179,63759179,63759195,7.9973,34.7385,0.0004,0.0007,4.6093,5.5394,7.2541,0.0493,38.0453,0.0,92.2762,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000343.bin,.bin,high,none,68780725,68780725,68780741,7.9972,43.4087,0.0005,0.0005,4.5334,5.5301,7.2493,0.0496,40.657,0.0,103.5029,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000344.bin,.bin,high,none,38049852,38049852,38049868,7.9972,20.8279,0.0006,0.0008,4.4753,5.4869,7.1775,0.0501,22.6755,0.0,62.7201,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000345.bin,.bin,high,none,34769077,34769077,34769093,7.9974,18.5297,0.0004,0.0009,4.4736,5.4725,7.1599,0.0509,20.7552,0.0,58.4786,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000346.bin,.bin,high,none,38351758,38351758,38351774,7.9974,20.8104,0.0004,0.0008,4.4665,5.517,7.2225,0.0496,23.024,0.0,63.1511,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000347.bin,.bin,high,none,33702678,33702678,33702694,7.9972,18.2393,0.0007,0.0008,4.4673,5.4761,7.1562,0.049,20.2103,0.0,57.6411,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000348.bin,.bin,high,none,72676648,72676648,72676664,7.9968,42.5873,0.0004,0.0005,4.4601,5.4671,7.1423,0.0502,43.1263,0.0,105.5736,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000349.bin,.bin,high,none,49277988,49277988,49278004,7.997,27.0586,0.0004,0.0006,4.492,5.5627,7.1772,0.0546,29.6321,0.0,76.0845,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000350.bin,.bin,high,none,62697256,62697256,62697272,7.9971,35.5808,0.0007,0.0006,4.4813,5.5563,7.2606,0.0497,38.7571,0.0,93.8676,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000351.bin,.bin,high,none,73709530,73709530,73709546,7.9968,44.7284,0.0004,0.0011,4.4991,5.5676,7.2347,0.0523,43.8503,0.0,108.4465,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000352.bin,.bin,high,none,36365909,36365909,36365925,7.9973,19.5032,0.0004,0.0004,4.419,5.4998,7.6482,0.0508,22.5257,0.0,62.5891,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000353.bin,.bin,high,none,46384709,46384709,46384725,7.9967,25.6762,0.0004,0.0006,4.4476,5.5204,7.2037,0.0504,27.9355,0.0,72.9202,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000354.bin,.bin,high,none,72214575,72214575,72214591,7.9971,42.1131,0.0004,0.0007,4.4792,5.5212,7.1646,0.0532,42.7104,0.0,104.1304,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000355.bin,.bin,high,none,62278481,62278481,62278497,7.9973,33.9529,0.0006,0.0006,4.4717,5.5031,7.1834,0.0531,37.4244,0.0,90.6767,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000356.bin,.bin,high,none,64608189,64608189,64608205,7.9972,35.8251,0.0004,0.001,4.6279,5.5878,7.1513,0.0495,38.7463,0.0,94.0657,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000357.bin,.bin,high,none,63820396,63820396,63820412,7.997,33.6465,0.0004,0.0005,4.4692,5.5156,7.1966,0.0512,38.3026,0.0,91.2734,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000358.bin,.bin,high,none,78331307,78331307,78331323,7.9967,42.6895,0.0004,0.001,4.5393,5.5005,7.1641,0.0505,46.2039,0.0,108.2211,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000359.bin,.bin,high,none,79723183,79723183,79723199,7.9974,46.8779,0.0004,0.0006,4.4603,5.4885,7.182,0.0521,47.3853,0.0,113.49,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000360.bin,.bin,high,none,65228100,65228100,65228116,7.9969,33.7644,0.0004,0.001,4.7133,5.5336,7.3073,0.0503,39.1304,0.0,92.5936,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000361.bin,.bin,high,none,54102631,54102631,54102647,7.9974,28.668,0.0004,0.0004,4.4711,5.51,7.2361,0.06,32.9143,0.0,81.0147,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000362.bin,.bin,high,none,49724995,49724995,49725011,7.9974,26.7516,0.0007,0.0005,4.4954,5.6091,7.1513,0.0503,30.9092,0.0,77.1433,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000363.bin,.bin,high,none,75235563,75235563,75235579,7.997,42.6243,0.0003,0.0005,4.4608,5.5252,7.7755,0.0494,44.5744,0.0,107.5898,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000364.bin,.bin,high,none,38897746,38897746,38897762,7.9969,21.3921,0.0004,0.0004,4.4877,5.5171,7.248,0.0534,23.3039,0.0,64.0826,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000365.bin,.bin,high,none,73347402,73347402,73347418,7.9972,42.6597,0.0004,0.0007,5.0906,5.5494,7.1757,0.0521,43.3125,0.0,105.9382,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000366.bin,.bin,high,none,64036004,64036004,64036020,7.997,35.0838,0.0004,0.0009,4.5039,5.5404,7.2659,0.0529,38.452,0.0,93.3133,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000367.bin,.bin,high,none,67141572,67141572,67141588,7.9972,39.8034,0.0007,0.0005,4.443,5.4936,7.2002,0.0495,39.6607,0.0,98.7092,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000368.bin,.bin,high,none,30500030,30500030,30500046,7.9974,16.9752,0.0005,0.0008,4.4513,5.4983,8.2828,0.0502,8.3424,0.0,45.6401,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000369.bin,.bin,high,none,82038067,82038067,82038083,7.9973,47.8669,0.0004,0.0009,4.5465,5.5099,7.149,0.052,48.589,0.0,115.7769,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000370.bin,.bin,high,none,59759377,59759377,59759393,7.9971,33.0667,0.0003,0.0009,4.4845,5.5955,7.2987,0.0564,36.3315,0.0,88.9676,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000371.bin,.bin,high,none,25634426,25634426,25634442,7.9972,14.5907,0.0004,0.0008,4.4549,5.6636,7.2137,0.0573,7.0926,0.0,41.1726,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000372.bin,.bin,high,none,31956941,31956941,31956957,7.9972,17.6955,0.0004,0.0008,4.4903,5.4948,7.1657,0.0531,8.4813,0.0,45.4391,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000373.bin,.bin,high,none,76750337,76750337,76750353,7.9972,40.4117,0.0005,0.0009,5.1363,5.5253,7.1908,0.0592,45.3461,0.0,105.733,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000374.bin,.bin,high,none,72434849,72434849,72434865,7.9971,43.145,0.0004,0.0006,5.6919,5.5107,7.243,0.0502,42.8791,0.0,106.5706,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000375.bin,.bin,high,none,75986991,75986991,75987007,7.997,46.897,0.0004,0.0006,4.6542,5.6102,7.2792,0.0536,45.2966,0.0,111.8547,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000376.bin,.bin,high,none,59540841,59540841,59540857,7.9974,32.6253,0.0005,0.0008,4.5835,5.5719,7.2393,0.0534,40.2158,0.0,94.194,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000377.bin,.bin,high,none,76420873,76420873,76420889,7.9976,49.6733,0.0006,0.0005,4.4982,5.491,7.2013,0.0541,46.7688,0.0,115.7484,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000378.bin,.bin,high,none,64934216,64934216,64934232,7.9975,35.3402,0.0004,0.0006,4.5068,5.5596,7.1634,0.0533,39.0172,0.0,93.7079,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000379.bin,.bin,high,none,68460829,68460829,68460845,7.9968,40.4486,0.0004,0.0009,4.5099,5.5403,7.2243,0.0547,40.5328,0.0,100.3969,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000380.bin,.bin,high,none,61046377,61046377,61046393,7.9974,34.3166,0.0004,0.0005,4.5323,5.5321,7.2102,0.0613,36.5956,0.0,90.3684,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000381.bin,.bin,high,none,25893445,25893445,25893461,7.9975,15.067,0.0004,0.0005,4.5191,5.5724,7.2228,0.0573,7.6406,0.0,42.1513,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000382.bin,.bin,high,none,67690899,67690899,67690915,7.9973,40.1554,0.0003,0.001,4.5189,5.5043,7.2623,0.0539,40.0984,0.0,99.6696,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000383.bin,.bin,high,none,36806032,36806032,36806048,7.9976,21.2546,0.0004,0.0006,4.5138,5.547,7.1998,0.0537,22.0987,0.0,62.7514,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000384.bin,.bin,high,none,67994789,67994789,67994805,7.9975,41.3373,0.0004,0.0005,4.4987,5.5256,7.1689,0.053,40.2006,0.0,100.8568,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000385.bin,.bin,high,none,42479082,42479082,42479098,7.9966,23.6975,0.0004,0.0008,4.5448,5.5384,7.2605,0.0597,25.4981,0.0,68.6783,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000386.bin,.bin,high,none,30126118,30126118,30126134,7.9971,16.9704,0.0003,0.0006,4.4939,5.5136,7.1554,0.0521,8.0015,0.0,44.2798,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000387.bin,.bin,high,none,31085787,31085787,31085803,7.9971,17.2577,0.0006,0.0006,4.4775,5.4923,7.1554,0.0513,8.4183,0.0,44.932,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000388.bin,.bin,high,none,63139642,63139642,63139658,7.9973,34.9813,0.0007,0.0005,4.4556,5.557,7.2264,0.0527,38.2365,0.0,92.5517,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000389.bin,.bin,high,none,79484575,79484575,79484591,7.9973,46.0291,0.0003,0.0006,4.487,5.5094,7.1847,0.052,46.8278,0.0,112.1571,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000390.bin,.bin,high,none,53576319,53576319,53576335,7.9968,29.0807,0.0008,0.0006,4.5002,5.4764,7.159,0.049,32.0442,0.0,80.4043,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000391.bin,.bin,high,none,43803154,43803154,43803170,7.9971,24.3855,0.0004,0.0005,5.5676,5.5256,7.131,0.0494,26.2595,0.0,71.0061,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000392.bin,.bin,high,none,32401567,32401567,32401583,7.997,18.3683,0.0006,0.0005,4.4611,5.5049,7.1696,0.0512,8.7934,0.0,46.4147,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000393.bin,.bin,high,none,75189671,75189671,75189687,7.9974,45.3999,0.0003,0.001,4.5092,5.5756,7.2223,0.05,44.2844,0.0,109.1548,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000394.bin,.bin,high,none,81408799,81408799,81408815,7.9974,48.0195,0.0006,0.0006,4.506,5.566,7.1959,0.0513,48.1498,0.0,115.5602,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000395.bin,.bin,high,none,40850730,40850730,40850746,7.997,22.7116,0.0004,0.0005,4.507,5.4992,7.128,0.0506,24.4519,0.0,66.4412,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000396.bin,.bin,high,none,50669256,50669256,50669272,7.9975,27.8875,0.0004,0.0006,4.4629,5.5187,7.2835,0.0522,30.3904,0.0,77.6837,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000397.bin,.bin,high,none,75681855,75681855,75681871,7.9973,46.7835,0.0004,0.0008,4.4598,5.5825,7.1265,0.0495,44.8969,0.0,110.9529,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000398.bin,.bin,high,none,44620791,44620791,44620807,7.9971,25.2372,0.0005,0.0008,4.4988,5.4836,7.2072,0.0539,26.849,0.0,71.4031,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000399.bin,.bin,high,none,26143132,26143132,26143148,7.9967,14.2948,0.0004,0.0006,4.4691,5.4858,7.1547,0.0527,7.1257,10.93,54.0235,ok,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000400.bin,.bin,high,none,72398971,72398971,72398987,7.997,41.6733,0.0003,0.0006,4.5052,5.4694,7.1403,0.0537,42.6887,0.0,103.5763,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000401.bin,.bin,high,none,21502687,21502687,21502703,7.997,14.9813,0.0005,0.0006,4.5338,5.482,7.2273,0.0529,12.9761,0.0,47.3458,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000402.bin,.bin,high,none,24900175,24900175,24900191,7.9971,14.4456,0.0006,0.0004,4.5028,5.5379,7.1862,0.0549,9.0794,0.0,42.8796,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000403.bin,.bin,high,none,19790996,19790996,19791012,7.9977,11.1264,0.0008,0.0005,4.5012,5.5261,7.2318,0.0543,5.3909,0.0,35.9047,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000404.bin,.bin,high,none,35507298,35507298,35507314,7.9973,19.3893,0.0004,0.0005,4.6153,5.5465,7.2036,0.0552,21.3977,0.0,60.2673,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000405.bin,.bin,high,none,58866662,58866662,58866678,7.9973,31.8754,0.0004,0.0006,4.4892,5.6159,7.3791,0.0507,34.8806,0.0,86.3444,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000406.bin,.bin,high,none,70610662,70610662,70610678,7.9973,40.8691,0.0005,0.0007,8.188,10.2496,13.377,0.0654,48.4197,0.0,123.2358,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000407.bin,.bin,high,none,49351778,49351778,49351794,7.997,26.7496,0.0007,0.0005,4.7865,5.8256,7.3161,0.0582,29.7481,0.0,76.575,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000408.bin,.bin,high,none,74458448,74458448,74458464,7.9976,45.3136,0.0004,0.0008,4.5745,5.7188,7.4373,0.0533,44.509,0.0,109.7097,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000409.bin,.bin,high,none,18921476,18921476,18921492,7.9972,10.9422,0.0004,0.0007,4.5756,5.5493,7.2517,0.0556,5.2177,0.0,35.6933,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000410.bin,.bin,high,none,82741440,82741440,82741456,7.9972,51.3365,0.0004,0.0004,4.5584,5.6612,7.5701,0.0546,50.5017,0.0,121.8079,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000411.bin,.bin,high,none,23595315,23595315,23595331,7.9975,14.1091,0.0004,0.0004,4.6941,5.8144,7.4889,0.0661,6.7297,0.0,41.0116,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000412.bin,.bin,high,none,29056773,29056773,29056789,7.9975,17.386,0.0004,0.0005,4.599,5.6664,7.443,0.062,11.1245,0.0,48.4052,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000413.bin,.bin,high,none,35006418,35006418,35006434,7.9974,19.6165,0.0004,0.0009,4.6168,5.7274,7.594,0.0566,21.4057,0.0,61.1029,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000414.bin,.bin,high,none,37386537,37386537,37386553,7.9972,21.0224,0.0004,0.0007,4.5748,5.8367,7.3534,0.053,23.9307,0.0,64.868,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000415.bin,.bin,high,none,72465037,72465037,72465053,7.9972,45.2237,0.0004,0.0008,4.6893,5.9232,7.4732,0.0539,43.5208,0.0,108.9672,,2026-08-13T11:05:56
